"","from","to","x2","var0","var1","var2","var3","var4","var5","var6","var7","var8","var9","var10","var11","var12","var13","var14","var15","var16","var17","var18","var19","var20","var21","var22","var23","var24","atividade","acesso","acesso_positivo","acesso_negativo","confianca","acessoeconfianca","total","neg_x2","neg_var0","neg_var1","neg_var2","neg_var3","neg_var4","neg_var5","neg_var6","neg_var7","neg_var8","neg_var9","neg_var10","neg_var11","neg_var12","neg_var13","neg_var14","neg_var15","neg_var16","neg_var17","neg_var18","neg_var19","neg_var20","neg_var21","neg_var22","neg_var23","neg_var24","neg_atividade","neg_acesso","neg_acesso_positivo","neg_acesso_negativo","neg_confianca","neg_acessoeconfianca","neg_total","aux_var1","weight","equalone"
"483","ENT_SOC_ Associação Casa Viva","RES_TER_ Casa V1",1,1,1,1,1,1,1,0,3,3,3,3,3,3,1,2,1,3,3,3,3,3,3,3,3,3,5,25,19,6,24,49,54,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,5,8,9,6,8,16,21,1,1,1
"484","ASS_HOS_ Casa de Saúde Esperança","RES_TER_ Casa V1",1,1,1,0,1,0,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,2,1,1,2,24,19,5,19,43,45,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,-1,2,9,9,5,3,12,14,1,1,1
"485","ENT_SOC_ Associação Casa Viva","RES_TER_ Casa V2",1,1,1,1,1,1,1,0,3,3,3,3,3,3,1,2,1,3,3,3,3,3,3,3,3,3,5,25,19,6,24,49,54,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,5,8,9,6,8,16,21,1,1,1
"486","ASS_HOS_ Casa de Saúde Esperança","RES_TER_ Casa V2",1,1,1,0,1,0,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,2,1,1,2,24,19,5,19,43,45,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,-1,2,9,9,5,3,12,14,1,1,1
"487","ENT_SOC_ Associação Casa Viva","RES_TER_ Casa V3",1,1,1,1,1,1,1,0,3,3,3,3,3,3,1,2,1,3,3,3,3,3,3,3,3,3,5,25,19,6,24,49,54,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,5,8,9,6,8,16,21,1,1,1
"488","ASS_HOS_ Casa de Saúde Esperança","RES_TER_ Casa V3",1,1,1,0,1,0,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,2,1,1,2,24,19,5,19,43,45,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,-1,2,9,9,5,3,12,14,1,1,1
"489","ENT_SOC_ Associação Casa Viva","RES_TER_ Casa V4",1,1,1,1,1,1,1,0,3,3,3,3,3,3,1,2,1,3,3,3,3,3,3,3,3,3,5,25,19,6,24,49,54,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,5,8,9,6,8,16,21,1,1,1
"490","ASS_HOS_ Casa de Saúde Esperança","RES_TER_ Casa V4",1,1,1,0,1,0,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,2,1,1,2,24,19,5,19,43,45,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,-1,2,9,9,5,3,12,14,1,1,1
"491","ENT_SOC_ Associação Casa Viva","RES_TER_ Casa V5",1,1,1,1,1,1,1,0,3,3,3,3,3,3,1,2,1,3,3,3,3,3,3,3,3,3,5,25,19,6,24,49,54,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,5,8,9,6,8,16,21,1,1,1
"492","ASS_HOS_ Casa de Saúde Esperança","RES_TER_ Casa V5",1,1,1,0,1,0,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,2,1,1,2,24,19,5,19,43,45,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,-1,2,9,9,5,3,12,14,1,1,1
"493","ENT_SOC_ Associação Casa Viva","RES_TER_ Casa V6",1,1,1,1,1,1,1,0,3,3,3,3,3,3,1,2,1,3,3,3,3,3,3,3,3,3,5,25,19,6,24,49,54,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,5,8,9,6,8,16,21,1,1,1
"494","ASS_HOS_ Casa de Saúde Esperança","RES_TER_ Casa V6",1,1,1,0,1,0,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,2,1,1,2,24,19,5,19,43,45,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,-1,2,9,9,5,3,12,14,1,1,1
"495","CRE_SOC_ CREAS Idoso e Mulher","ENT_SOC_ Associação Beneficente e Cultural Amigos do Noivo (ABAN) (Matriz)",1,1,1,0,1,0,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,2,24,19,5,24,48,50,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,9,9,5,8,17,19,1,1,1
"496","ENT_SOC_ Associação Beneficente e Cultural Amigos do Noivo (ABAN) (Matriz)","ENT_SOC_ ONG Saída",1,1,1,0,0,0,0,0,3,3,2,3,2,3,1,1,1,3,3,3,3,3,3,3,3,3,1,22,17,5,24,46,47,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,5,8,15,16,1,1,1
"497","UAP_URB_ Alto Grajaú","ENT_SOC_ Instituto Veredas (Projeto, Assessoria e Prática em Saúde Mental) // Serviço de Referência para Adolescentes do Instituto Veredas",1,1,1,0,0,0,0,0,2,3,1,2,2,3,3,3,3,3,3,3,3,3,3,2,3,3,1,25,16,9,23,48,49,1,1,1,0,0,0,0,0,0,1,-1,0,0,1,-1,-1,-1,1,1,1,1,1,1,0,1,1,1,-2,2,9,7,5,6,1,1,1
"498","UAP_URB_ Parque Guarani","ENT_SOC_ Instituto Veredas (Projeto, Assessoria e Prática em Saúde Mental) // Serviço de Referência para Adolescentes do Instituto Veredas",1,0,1,0,1,0,0,0,2,3,3,3,3,3,1,2,1,3,3,3,3,3,3,3,3,3,2,24,18,6,24,48,50,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2,7,8,6,8,15,17,1,1,1
"499","ENT_SOC_ Associação Casa Viva","ENT_SOC_ Instituto Veredas (Projeto, Assessoria e Prática em Saúde Mental) // Serviço de Referência para Adolescentes do Instituto Veredas",1,0,1,1,0,0,0,0,1,3,1,1,3,1,1,2,1,1,1,1,3,1,3,1,3,3,2,15,11,4,16,31,33,1,0,1,1,0,0,0,0,-1,1,-1,-1,1,-1,1,0,1,-1,-1,-1,1,-1,1,-1,1,1,2,0,1,4,0,0,2,1,1,1
"500","CRAS_AS_ CRAS Leste São Benedito","ENT_SOC_ Instituto Veredas (Projeto, Assessoria e Prática em Saúde Mental) // Serviço de Referência para Adolescentes do Instituto Veredas",1,1,1,1,1,0,0,0,3,3,3,3,1,3,1,1,1,3,3,3,3,3,3,3,3,3,3,22,17,5,24,46,49,1,1,1,1,1,0,0,0,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,7,7,5,8,15,18,1,1,1
"501","CRAS_AS_ CRAS Sudeste Costa Carvalho","ENT_SOC_ Instituto Veredas (Projeto, Assessoria e Prática em Saúde Mental) // Serviço de Referência para Adolescentes do Instituto Veredas",1,1,1,0,0,0,0,0,3,3,2,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,1,23,18,5,24,47,48,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,5,8,16,17,1,1,1
"502","CRAS_AS_ CRAS Norte Benfica","ENT_SOC_ Instituto Veredas (Projeto, Assessoria e Prática em Saúde Mental) // Serviço de Referência para Adolescentes do Instituto Veredas",1,1,1,1,1,1,0,0,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,4,28,21,7,18,46,50,1,1,1,1,1,1,0,0,1,1,1,1,1,1,-1,-1,0,0,0,0,0,0,0,0,1,1,4,4,7,7,2,6,10,1,1,1
"503","CRA_SOC_ CRAS Sul Ipiranga","ENT_SOC_ Instituto Veredas (Projeto, Assessoria e Prática em Saúde Mental) // Serviço de Referência para Adolescentes do Instituto Veredas",1,1,1,0,0,0,0,0,3,3,1,3,1,3,1,1,2,2,2,2,3,3,3,3,3,3,1,20,15,5,22,42,43,1,1,1,0,0,0,0,0,1,1,-1,1,-1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,4,5,5,6,10,11,1,1,1
"504","CRE_SOC_ CREAS Idoso e Mulher","ENT_SOC_ Instituto Veredas (Projeto, Assessoria e Prática em Saúde Mental) // Serviço de Referência para Adolescentes do Instituto Veredas",1,1,1,1,1,0,0,0,2,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,23,18,5,24,47,50,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,8,8,5,8,16,19,1,1,1
"505","CRE_SOC_ CREAS Infância e Juventude","ENT_SOC_ Instituto Veredas (Projeto, Assessoria e Prática em Saúde Mental) // Serviço de Referência para Adolescentes do Instituto Veredas",1,1,1,1,0,0,0,0,3,3,3,3,3,3,1,2,1,3,2,2,2,3,3,2,3,3,2,25,19,6,20,45,47,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,2,8,9,6,4,12,14,1,1,1
"506","URG_EME_ Serviço de Atendimento Móvel de Urgência (SAMU)","ENT_SOC_ Instituto Veredas (Projeto, Assessoria e Prática em Saúde Mental) // Serviço de Referência para Adolescentes do Instituto Veredas",1,1,1,0,0,0,0,0,2,1,1,1,1,1,1,2,1,2,3,2,3,3,3,2,3,3,1,13,8,5,22,35,36,1,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,1,0,1,0,1,0,1,1,1,0,1,1,1,-3,-2,5,6,3,4,1,1,1
"507","UAP_URB_ Alto Grajaú","ENT_SOC_ Casa de Acolhimento à Infância e Adolescente (CAIA)",1,1,1,0,0,0,0,0,3,3,1,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,1,27,18,9,23,50,51,1,1,1,0,0,0,0,0,1,1,-1,1,0,1,-1,-1,-1,1,1,1,1,1,1,0,1,1,1,0,4,9,7,7,8,1,1,1
"508","UAP_URB_ Parque Guarani","ENT_SOC_ Casa de Acolhimento à Infância e Adolescente (CAIA)",1,0,1,0,1,0,0,0,3,3,3,3,3,3,1,2,1,3,3,3,3,3,3,3,3,3,2,25,19,6,24,49,51,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2,8,9,6,8,16,18,1,1,1
"509","ENT_SOC_ Associação Casa Viva","ENT_SOC_ Casa de Acolhimento à Infância e Adolescente (CAIA)",1,0,1,1,0,0,1,0,3,3,3,3,3,3,1,2,1,3,3,3,3,3,3,3,3,3,3,25,19,6,24,49,52,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,3,8,9,6,8,16,19,1,1,1
"510","CAPS_CO_ CAPS Leste","ENT_SOC_ Casa de Acolhimento à Infância e Adolescente (CAIA)",1,1,1,0,0,0,0,0,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,1,28,19,9,24,52,53,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,5,9,9,8,13,14,1,1,1
"511","CRAS_AS_ CRAS Leste São Benedito","ENT_SOC_ Casa de Acolhimento à Infância e Adolescente (CAIA)",1,1,1,1,1,0,0,0,3,3,3,3,1,3,1,1,1,3,3,3,3,3,3,3,3,3,3,22,17,5,24,46,49,1,1,1,1,1,0,0,0,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,7,7,5,8,15,18,1,1,1
"512","CRAS_AS_ CRAS Sudeste Costa Carvalho","ENT_SOC_ Casa de Acolhimento à Infância e Adolescente (CAIA)",1,1,1,1,0,0,0,0,3,3,2,3,3,2,1,1,1,3,3,3,3,3,3,2,3,3,2,22,17,5,23,45,47,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,2,7,7,5,7,14,16,1,1,1
"513","CRAS_AS_ CRAS Norte Benfica","ENT_SOC_ Casa de Acolhimento à Infância e Adolescente (CAIA)",1,1,1,1,1,1,0,0,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,4,28,21,7,18,46,50,1,1,1,1,1,1,0,0,1,1,1,1,1,1,-1,-1,0,0,0,0,0,0,0,0,1,1,4,4,7,7,2,6,10,1,1,1
"514","CRA_SOC_ CRAS Sul Ipiranga","ENT_SOC_ Casa de Acolhimento à Infância e Adolescente (CAIA)",1,1,1,0,0,0,0,0,3,3,1,3,1,3,1,1,2,2,2,2,3,3,3,3,3,3,1,20,15,5,22,42,43,1,1,1,0,0,0,0,0,1,1,-1,1,-1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,4,5,5,6,10,11,1,1,1
"515","CRE_SOC_ CREAS Idoso e Mulher","ENT_SOC_ Casa de Acolhimento à Infância e Adolescente (CAIA)",1,1,1,1,1,0,0,0,2,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,23,18,5,24,47,50,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,8,8,5,8,16,19,1,1,1
"516","EA_DQCT_ Associação Beneficente Cristã Restituir","ENT_SOC_ Fundação Maria Mãe",1,0,1,1,1,1,0,0,3,3,3,3,3,3,1,2,2,3,3,3,3,3,3,2,3,3,4,26,19,7,23,49,53,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,4,7,9,7,7,14,18,1,1,1
"517","ENT_SOC_ Associação Casa Viva","ENT_SOC_ Fundação Maria Mãe",1,0,1,1,0,1,1,0,1,3,2,1,3,1,1,2,1,1,1,1,3,2,3,2,3,3,4,16,12,4,18,34,38,1,0,1,1,0,1,1,0,-1,1,0,-1,1,-1,1,0,1,-1,-1,-1,1,0,1,0,1,1,4,1,2,4,2,3,7,1,1,1
"518","CRAS_AS_ CRAS Leste São Benedito","ENT_SOC_ Fundação Maria Mãe",1,1,1,1,0,0,0,0,3,3,1,3,1,3,1,1,1,3,2,3,3,3,3,3,3,3,2,20,15,5,23,43,45,1,1,1,1,0,0,0,0,1,1,-1,1,-1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,5,5,5,7,12,14,1,1,1
"519","AJU_MUT_ Grupo de Apoio São Pedro do Amor Exigente (GASPAE)","ENT_SOC_ Associação Beneficente e Cultural Amigos do Noivo (ABAN)",1,0,1,1,0,0,0,0,3,2,3,3,3,1,1,1,1,3,3,3,1,3,3,3,3,3,2,21,16,5,22,43,45,1,0,1,1,0,0,0,0,1,0,1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,2,6,6,5,6,12,14,1,1,1
"520","ENT_SOC_ Associação Beneficente e Cultural Amigos do Noivo (ABAN) (Matriz)","ENT_SOC_ Associação Beneficente e Cultural Amigos do Noivo (ABAN)",1,1,1,0,0,0,1,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,2,24,19,5,24,48,50,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,9,9,5,8,17,19,1,1,1
"521","EA_DQCT_ Associação Beneficente Cristã Restituir","ENT_SOC_ Associação Casa Viva",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,2,2,3,3,3,3,3,3,2,3,3,4,26,19,7,23,49,53,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,4,7,9,7,7,14,18,1,1,1
"522","ENT_SOC_ Território Aliança pela Vida  Zona Norte","ENT_SOC_ Associação Casa Viva",1,1,1,0,1,1,0,1,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,4,26,21,5,24,50,54,1,1,1,0,1,1,0,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,4,7,7,5,8,15,19,1,1,1
"523","RES_TER_ Casa V1","ENT_SOC_ Associação Casa Viva",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,4,26,19,7,24,50,54,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,4,7,9,7,8,15,19,1,1,1
"524","RES_TER_ Casa V2","ENT_SOC_ Associação Casa Viva",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,4,24,19,5,24,48,52,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,9,9,5,8,17,21,1,1,1
"525","RES_TER_ Casa V3","ENT_SOC_ Associação Casa Viva",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,4,24,19,5,24,48,52,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,9,9,5,8,17,21,1,1,1
"526","RES_TER_ Casa V4","ENT_SOC_ Associação Casa Viva",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,4,24,19,5,24,48,52,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,9,9,5,8,17,21,1,1,1
"527","RES_TER_ Casa V5","ENT_SOC_ Associação Casa Viva",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,4,24,19,5,24,48,52,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,9,9,5,8,17,21,1,1,1
"528","RES_TER_ Casa V6","ENT_SOC_ Associação Casa Viva",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,4,26,19,7,24,50,54,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,4,7,9,7,8,15,19,1,1,1
"529","ENT_SOC_ Casa de Acolhimento à Infância e Adolescente (CAIA)","ENT_SOC_ Associação Casa Viva",1,1,1,1,0,0,0,0,3,3,3,2,2,3,1,3,2,3,3,3,3,3,3,3,3,3,2,25,17,8,24,49,51,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,-1,0,1,1,1,1,1,1,1,1,1,2,4,7,8,8,12,14,1,1,1
"530","CRAS_AS_ CRAS Sudeste Costa Carvalho","ENT_SOC_ Associação Casa Viva",1,1,1,1,0,0,0,0,2,3,2,2,3,2,2,1,2,3,3,3,3,2,3,2,3,3,2,22,16,6,22,44,46,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,2,3,4,6,6,9,11,1,1,1
"531","URG_EME_ Serviço de Atendimento Móvel de Urgência (SAMU)","ENT_SOC_ Associação Casa Viva",1,1,1,0,0,0,0,0,2,3,1,1,1,1,1,2,1,2,2,2,2,3,3,2,3,3,1,15,10,5,20,35,36,1,1,1,0,0,0,0,0,0,1,-1,-1,-1,-1,1,0,1,0,0,0,0,1,1,0,1,1,1,-1,0,5,4,3,4,1,1,1
"532","CON_RUA_ Equipe de Consultório na Rua (UAPS de referência Vila Ideal)","ENT_SOC_ Associação Casa Viva",1,1,1,1,1,1,1,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,5,24,19,5,24,48,53,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,9,9,5,8,17,22,1,1,1
"533","CON_RUA_ Equipe de Consultório na Rua (Associação Casa Viva)","ENT_SOC_ Associação Casa Viva",1,1,1,1,1,1,1,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,5,24,19,5,24,48,53,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,9,9,5,8,17,22,1,1,1
"534","CRE_SOC_ CREAS População de Rua (CentroPop)","ENT_SOC_ Casa São Camilo de Lelis",1,0,1,0,0,0,0,0,2,2,2,2,1,2,1,1,2,3,2,3,2,3,3,2,3,3,1,18,12,6,21,39,40,1,0,1,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,2,6,5,6,7,1,1,1
"535","ENT_SOC_ Associação Beneficente e Cultural Amigos do Noivo (ABAN) (Matriz)","ENT_SOC_ Associação Beneficente e Cultural Amigos do Noivo (ABAN) Dom Bosco",1,1,1,0,0,0,1,1,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,24,19,5,24,48,51,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,9,9,5,8,17,20,1,1,1
"536","ENT_SOC_ Associação Beneficente e Cultural Amigos do Noivo (ABAN)","ENT_SOC_ Associação Beneficente e Cultural Amigos do Noivo (ABAN) Dom Bosco",1,1,1,0,0,1,0,1,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,24,19,5,24,48,51,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,9,9,5,8,17,20,1,1,1
"537","UAP_URB_ Filgueiras","ENT_SOC_ Grupo Espírita de Ajuda aos Enfermos (GEDAE)",1,0,1,0,0,0,0,0,2,1,3,3,3,3,3,3,3,3,3,3,3,3,2,1,3,3,1,27,18,9,21,48,49,1,0,1,0,0,0,0,0,0,-1,1,1,1,1,-1,-1,-1,1,1,1,1,1,0,-1,1,1,1,0,4,9,5,5,6,1,1,1
"538","RES_TER_ Casa 1","ENT_SOC_ Grupo Espírita de Ajuda aos Enfermos (GEDAE)",1,1,1,1,1,1,0,1,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,5,24,19,5,24,48,53,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,9,9,5,8,17,22,1,1,1
"539","RES_TER_ Casa 7","ENT_SOC_ Grupo Espírita de Ajuda aos Enfermos (GEDAE)",1,1,1,0,1,1,0,1,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,4,24,19,5,24,48,52,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,9,9,5,8,17,21,1,1,1
"540","UAP_URB_ Borboleta","ASS_HOS_ Centro de Referência em Álcool e Drogas (RADCAS)  Hospital Universitário",1,1,1,0,0,0,0,0,3,3,1,1,1,3,1,3,1,3,3,3,3,3,3,3,3,3,1,20,13,7,24,44,45,1,1,1,0,0,0,0,0,1,1,-1,-1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,3,7,8,9,10,1,1,1
"541","UAP_URB_ Santos Dumont","ASS_HOS_ Centro de Referência em Álcool e Drogas (RADCAS)  Hospital Universitário",1,1,1,0,0,0,0,0,1,3,1,1,1,1,1,1,3,3,3,3,3,3,3,1,3,3,1,16,9,7,22,38,39,1,1,1,0,0,0,0,0,-1,1,-1,-1,-1,-1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,-3,-1,7,6,3,4,1,1,1
"542","ASS_HOS_ Serviço de Controle e Prevenção e Tratamento do Tabagismo (SECOPTT)","ASS_HOS_ Centro de Referência em Álcool e Drogas (RADCAS)  Hospital Universitário",1,1,1,1,1,1,1,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,5,24,19,5,24,48,53,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,9,9,5,8,17,22,1,1,1
"543","CAPS_CO_ CAPS HU","ASS_HOS_ Centro de Referência em Álcool e Drogas (RADCAS)  Hospital Universitário",1,1,1,0,1,0,0,0,3,3,3,3,2,2,1,1,1,2,2,2,3,3,3,2,3,3,2,21,17,4,21,42,44,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,2,7,7,4,5,12,14,1,1,1
"544","CRAS_AS_ CRAS Leste São Benedito","ASS_HOS_ Centro de Referência em Álcool e Drogas (RADCAS)  Hospital Universitário",1,0,1,1,1,0,0,0,3,3,1,3,1,1,3,2,3,3,3,3,3,3,3,3,3,3,3,23,15,8,24,47,50,1,0,1,1,1,0,0,0,1,1,-1,1,-1,-1,-1,0,-1,1,1,1,1,1,1,1,1,1,3,-2,1,8,8,6,9,1,1,1
"545","UAP_RUR_ Igrejinha","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,1,3,1,1,1,1,3,3,1,3,2,2,3,3,3,2,3,3,1,18,11,7,21,39,40,1,1,1,0,0,0,0,0,-1,1,-1,-1,-1,-1,-1,-1,1,1,0,0,1,1,1,0,1,1,1,-5,-3,7,5,0,1,1,1,1
"546","UAP_URB_ Dom Bosco","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,2,3,3,2,2,2,1,2,1,3,3,3,2,2,2,2,3,3,1,21,15,6,20,41,42,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,4,5,6,4,8,9,1,1,1
"547","UAP_URB_ Benfica","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,1,1,2,1,1,2,3,3,3,2,2,2,2,3,2,1,3,3,1,19,11,8,18,37,38,1,1,1,0,0,0,0,0,-1,-1,0,-1,-1,0,-1,-1,-1,0,0,0,0,1,0,-1,1,1,1,-7,-3,8,2,-5,-4,1,1,1
"548","UAP_URB_ Jóquei Clube I","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,1,3,3,1,1,1,3,3,1,3,3,3,3,3,3,2,3,3,1,20,13,7,23,43,44,1,1,1,0,0,0,0,0,-1,1,1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,0,1,1,1,-3,-1,7,7,4,5,1,1,1
"549","UAP_URB_ Jóquei Clube II","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,2,2,2,3,1,2,3,3,3,2,2,2,3,2,3,1,3,3,1,23,15,8,19,42,43,1,1,1,0,0,0,0,0,0,0,0,1,-1,0,-1,-1,-1,0,0,0,1,0,1,-1,1,1,1,-3,1,8,3,0,1,1,1,1
"550","UAP_URB_ Nova Era","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,3,3,1,1,1,1,1,1,3,3,3,2,3,2,3,1,3,3,1,18,11,7,20,38,39,1,1,1,0,0,0,0,0,1,1,-1,-1,-1,-1,1,1,-1,1,1,0,1,0,1,-1,1,1,1,-1,1,7,4,3,4,1,1,1
"551","UAP_URB_ Alto Grajaú","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,1,3,1,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,1,25,16,9,23,48,49,1,1,1,0,0,0,0,0,-1,1,-1,1,0,1,-1,-1,-1,1,1,1,1,1,1,0,1,1,1,-2,2,9,7,5,6,1,1,1
