"","from","to","x2","var0","var1","var2","var3","var4","var5","var6","var7","var8","var9","var10","var11","var12","var13","var14","var15","var16","var17","var18","var19","var20","var21","var22","var23","var24","atividade","acesso","acesso_positivo","acesso_negativo","confianca","acessoeconfianca","total","neg_x2","neg_var0","neg_var1","neg_var2","neg_var3","neg_var4","neg_var5","neg_var6","neg_var7","neg_var8","neg_var9","neg_var10","neg_var11","neg_var12","neg_var13","neg_var14","neg_var15","neg_var16","neg_var17","neg_var18","neg_var19","neg_var20","neg_var21","neg_var22","neg_var23","neg_var24","neg_atividade","neg_acesso","neg_acesso_positivo","neg_acesso_negativo","neg_confianca","neg_acessoeconfianca","neg_total","aux_var0","weight","equalone"
"435","URG_EME_ Serviço de Atendimento Móvel de Urgência (SAMU)","ENT_SOC_ Associação Casa Viva",1,1,1,0,0,0,0,0,2,3,1,1,1,1,1,2,1,2,2,2,2,3,3,2,3,3,1,15,10,5,20,35,36,1,1,1,0,0,0,0,0,0,1,-1,-1,-1,-1,1,0,1,0,0,0,0,1,1,0,1,1,1,-1,0,5,4,3,4,1,1,1
"436","CON_RUA_ Equipe de Consultório na Rua (UAPS de referência Vila Ideal)","ENT_SOC_ Associação Casa Viva",1,1,1,1,1,1,1,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,5,24,19,5,24,48,53,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,9,9,5,8,17,22,1,1,1
"437","CON_RUA_ Equipe de Consultório na Rua (Associação Casa Viva)","ENT_SOC_ Associação Casa Viva",1,1,1,1,1,1,1,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,5,24,19,5,24,48,53,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,9,9,5,8,17,22,1,1,1
"438","ENT_SOC_ Associação Beneficente e Cultural Amigos do Noivo (ABAN) (Matriz)","ENT_SOC_ Associação Beneficente e Cultural Amigos do Noivo (ABAN) Dom Bosco",1,1,1,0,0,0,1,1,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,24,19,5,24,48,51,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,9,9,5,8,17,20,1,1,1
"439","ENT_SOC_ Associação Beneficente e Cultural Amigos do Noivo (ABAN)","ENT_SOC_ Associação Beneficente e Cultural Amigos do Noivo (ABAN) Dom Bosco",1,1,1,0,0,1,0,1,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,24,19,5,24,48,51,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,9,9,5,8,17,20,1,1,1
"440","RES_TER_ Casa 1","ENT_SOC_ Grupo Espírita de Ajuda aos Enfermos (GEDAE)",1,1,1,1,1,1,0,1,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,5,24,19,5,24,48,53,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,9,9,5,8,17,22,1,1,1
"441","RES_TER_ Casa 7","ENT_SOC_ Grupo Espírita de Ajuda aos Enfermos (GEDAE)",1,1,1,0,1,1,0,1,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,4,24,19,5,24,48,52,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,9,9,5,8,17,21,1,1,1
"442","CRAS_AS_ CRAS Sudeste Costa Carvalho","ENT_SOC_ Grupo Espírita de Ajuda aos Enfermos (GEDAE)",1,1,0,1,0,0,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,1,24,19,5,24,48,49,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,5,8,17,18,1,1,1
"443","UAP_URB_ Borboleta","ASS_HOS_ Centro de Referência em Álcool e Drogas (RADCAS)  Hospital Universitário",1,1,1,0,0,0,0,0,3,3,1,1,1,3,1,3,1,3,3,3,3,3,3,3,3,3,1,20,13,7,24,44,45,1,1,1,0,0,0,0,0,1,1,-1,-1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,3,7,8,9,10,1,1,1
"444","UAP_URB_ Santos Dumont","ASS_HOS_ Centro de Referência em Álcool e Drogas (RADCAS)  Hospital Universitário",1,1,1,0,0,0,0,0,1,3,1,1,1,1,1,1,3,3,3,3,3,3,3,1,3,3,1,16,9,7,22,38,39,1,1,1,0,0,0,0,0,-1,1,-1,-1,-1,-1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,-3,-1,7,6,3,4,1,1,1
"445","ASS_HOS_ Serviço de Controle e Prevenção e Tratamento do Tabagismo (SECOPTT)","ASS_HOS_ Centro de Referência em Álcool e Drogas (RADCAS)  Hospital Universitário",1,1,1,1,1,1,1,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,5,24,19,5,24,48,53,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,9,9,5,8,17,22,1,1,1
"446","CAPS_CO_ CAPS HU","ASS_HOS_ Centro de Referência em Álcool e Drogas (RADCAS)  Hospital Universitário",1,1,1,0,1,0,0,0,3,3,3,3,2,2,1,1,1,2,2,2,3,3,3,2,3,3,2,21,17,4,21,42,44,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,2,7,7,4,5,12,14,1,1,1
"447","URG_EME_ Serviço de Atendimento Móvel de Urgência (SAMU)","ASS_HOS_ Centro de Referência em Álcool e Drogas (RADCAS)  Hospital Universitário",1,1,0,0,0,0,0,0,3,2,1,1,1,1,1,2,1,2,2,2,2,3,3,2,3,3,0,15,10,5,20,35,35,1,1,0,0,0,0,0,0,1,0,-1,-1,-1,-1,1,0,1,0,0,0,0,1,1,0,1,1,0,-1,0,5,4,3,3,1,1,1
"448","UAP_RUR_ Igrejinha","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,1,3,1,1,1,1,3,3,1,3,2,2,3,3,3,2,3,3,1,18,11,7,21,39,40,1,1,1,0,0,0,0,0,-1,1,-1,-1,-1,-1,-1,-1,1,1,0,0,1,1,1,0,1,1,1,-5,-3,7,5,0,1,1,1,1
"449","UAP_URB_ Dom Bosco","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,2,3,3,2,2,2,1,2,1,3,3,3,2,2,2,2,3,3,1,21,15,6,20,41,42,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,4,5,6,4,8,9,1,1,1
"450","UAP_URB_ Benfica","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,1,1,2,1,1,2,3,3,3,2,2,2,2,3,2,1,3,3,1,19,11,8,18,37,38,1,1,1,0,0,0,0,0,-1,-1,0,-1,-1,0,-1,-1,-1,0,0,0,0,1,0,-1,1,1,1,-7,-3,8,2,-5,-4,1,1,1
"451","UAP_URB_ Jóquei Clube I","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,1,3,3,1,1,1,3,3,1,3,3,3,3,3,3,2,3,3,1,20,13,7,23,43,44,1,1,1,0,0,0,0,0,-1,1,1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,0,1,1,1,-3,-1,7,7,4,5,1,1,1
"452","UAP_URB_ Jóquei Clube II","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,2,2,2,3,1,2,3,3,3,2,2,2,3,2,3,1,3,3,1,23,15,8,19,42,43,1,1,1,0,0,0,0,0,0,0,0,1,-1,0,-1,-1,-1,0,0,0,1,0,1,-1,1,1,1,-3,1,8,3,0,1,1,1,1
"453","UAP_URB_ Nova Era","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,3,3,1,1,1,1,1,1,3,3,3,2,3,2,3,1,3,3,1,18,11,7,20,38,39,1,1,1,0,0,0,0,0,1,1,-1,-1,-1,-1,1,1,-1,1,1,0,1,0,1,-1,1,1,1,-1,1,7,4,3,4,1,1,1
"454","UAP_URB_ Alto Grajaú","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,1,3,1,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,1,25,16,9,23,48,49,1,1,1,0,0,0,0,0,-1,1,-1,1,0,1,-1,-1,-1,1,1,1,1,1,1,0,1,1,1,-2,2,9,7,5,6,1,1,1
"455","UAP_URB_ Filgueiras","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,1,3,3,1,20,11,9,20,40,41,1,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,1,1,0,0,-1,1,1,1,-7,-3,9,4,-3,-2,1,1,1
"456","UAP_URB_ Nossa Senhora Aparecida","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,1,3,1,1,1,1,1,3,3,1,1,1,3,2,1,1,3,1,1,16,9,7,13,29,30,1,1,1,0,0,0,0,0,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,0,-1,-1,1,-1,1,-5,-1,7,-3,-8,-7,1,1,1
"457","UAP_URB_ Progresso","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,2,3,3,2,1,2,3,3,3,3,3,3,3,1,3,1,3,3,1,25,16,9,20,45,46,1,1,1,0,0,0,0,0,0,1,1,0,-1,0,-1,-1,-1,1,1,1,1,-1,1,-1,1,1,1,-2,2,9,4,2,3,1,1,1
"458","UAP_URB_ Santa Cândida/São Sebastião","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,1,0,0,0,0,1,3,3,1,1,2,3,1,3,3,3,2,3,3,3,1,3,3,2,21,14,7,21,42,44,1,1,1,1,0,0,0,0,-1,1,1,-1,-1,0,-1,1,-1,1,1,0,1,1,1,-1,1,1,2,-2,0,7,5,3,5,1,1,1
"459","UAP_URB_ São Benedito","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,2,3,1,1,3,3,3,1,1,3,3,3,3,3,3,1,3,3,1,21,16,5,22,43,44,1,1,1,0,0,0,0,0,0,1,-1,-1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,2,2,5,6,8,9,1,1,1
"460","UAP_URB_ Bairro de Lourdes","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,0,1,0,0,0,0,3,3,3,3,1,3,1,1,1,3,3,3,3,3,3,3,3,3,1,22,17,5,24,46,47,1,1,0,1,0,0,0,0,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,5,8,15,16,1,1,1
"461","UAP_URB_ Furtado de Menezes","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,1,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,1,22,17,5,24,46,47,1,1,1,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,5,8,15,16,1,1,1
"462","UAP_URB_ Santo Antônio","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,1,3,3,1,1,1,1,1,1,3,3,1,3,2,3,1,3,3,1,16,11,5,19,35,36,1,1,1,0,0,0,0,0,-1,1,1,-1,-1,-1,1,1,1,1,1,-1,1,0,1,-1,1,1,1,1,1,5,3,4,5,1,1,1
"463","UAP_URB_ Ipiranga","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,1,1,1,2,2,2,3,3,2,3,3,3,3,3,2,2,3,3,1,20,12,8,22,42,43,1,1,1,0,0,0,0,0,-1,-1,-1,0,0,0,-1,-1,0,1,1,1,1,1,0,0,1,1,1,-5,-2,8,6,1,2,1,1,1
"464","UAP_URB_ Santa Efigênia","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,1,1,0,0,0,1,3,1,1,1,1,3,3,3,1,3,1,3,3,3,1,3,3,3,18,11,7,20,38,41,1,1,1,1,1,0,0,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,1,-1,1,1,3,-7,-3,7,4,-3,0,1,1,1
"465","UAP_URB_ Santa Luzia","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,1,3,3,1,1,1,1,3,3,3,3,2,1,2,3,1,3,3,1,20,11,9,18,38,39,1,1,1,0,0,0,0,0,-1,1,1,-1,-1,-1,1,-1,-1,1,1,0,-1,0,1,-1,1,1,1,-3,1,9,2,-1,0,1,1,1
"466","UAP_URB_ Bandeirantes","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,1,3,2,1,1,1,1,1,1,3,3,3,3,3,2,2,3,3,1,15,10,5,22,37,38,1,1,1,0,0,0,0,0,-1,1,0,-1,-1,-1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,5,6,6,7,1,1,1
"467","UAP_URB_ Borboleta","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,1,3,1,1,1,3,3,3,3,3,3,3,3,3,3,1,3,3,1,22,13,9,22,44,45,1,1,1,0,0,0,0,0,-1,1,-1,-1,-1,1,-1,-1,-1,1,1,1,1,1,1,-1,1,1,1,-5,-1,9,6,1,2,1,1,1
"468","UAP_URB_ Santos Dumont","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,1,3,1,1,1,1,1,1,3,3,3,3,3,3,3,1,3,3,1,16,9,7,22,38,39,1,1,1,0,0,0,0,0,-1,1,-1,-1,-1,-1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,-3,-1,7,6,3,4,1,1,1
"469","EA_DQCT_ Centro de Recuperação Resgatando Vidas (Escritório)","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,1,0,0,0,0,1,3,1,1,1,1,1,1,3,2,2,3,1,3,3,1,3,3,2,15,9,6,19,34,36,1,1,1,1,0,0,0,0,-1,1,-1,-1,-1,-1,1,1,-1,0,0,1,-1,1,1,-1,1,1,2,-3,-1,6,3,0,2,1,1,1
"470","EA_DQCT_ Centro Terapêutico Reconstruir (fazenda)","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,3,3,1,3,3,3,1,1,1,3,3,3,3,3,3,1,3,3,1,22,17,5,22,44,45,1,1,1,0,0,0,0,0,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,7,7,5,6,13,14,1,1,1
"471","ENT_SOC_ Território Aliança pela Vida  Zona Norte","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,1,26,21,5,24,50,51,1,1,1,0,0,0,0,0,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,5,8,15,16,1,1,1
"472","RES_TER_ Casa V1","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,4,26,19,7,24,50,54,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,4,7,9,7,8,15,19,1,1,1
"473","RES_TER_ Casa V2","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,4,24,19,5,24,48,52,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,9,9,5,8,17,21,1,1,1
"474","RES_TER_ Casa V3","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,4,24,19,5,24,48,52,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,9,9,5,8,17,21,1,1,1
"475","RES_TER_ Casa V4","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,4,24,19,5,24,48,52,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,9,9,5,8,17,21,1,1,1
"476","RES_TER_ Casa V5","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,4,24,19,5,24,48,52,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,9,9,5,8,17,21,1,1,1
"477","RES_TER_ Casa V6","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,4,26,19,7,24,50,54,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,4,7,9,7,8,15,19,1,1,1
"478","ENT_SOC_ Instituto Veredas (Projeto, Assessoria e Prática em Saúde Mental) // Serviço de Referência para Adolescentes do Instituto Veredas","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,0,0,0,0,0,0,3,3,3,2,1,1,1,1,2,2,2,1,3,3,1,1,3,3,0,19,14,5,17,36,36,1,1,0,0,0,0,0,0,1,1,1,0,-1,-1,1,1,0,0,0,-1,1,1,-1,-1,1,1,0,3,4,5,1,4,4,1,1,1
"479","ENT_SOC_ Associação Casa Viva","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,1,1,1,0,0,3,3,2,1,3,1,1,2,1,1,1,1,3,2,3,2,3,3,4,18,14,4,18,36,40,1,1,1,1,1,1,0,0,1,1,0,-1,1,-1,1,0,1,-1,-1,-1,1,0,1,0,1,1,4,3,4,4,2,5,9,1,1,1
"480","ENT_SOC_ Associação Beneficente e Cultural Amigos do Noivo (ABAN) Dom Bosco","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,1,0,0,0,0,3,3,3,1,1,2,1,1,2,3,3,3,3,3,3,1,3,3,2,20,14,6,22,42,44,1,1,1,1,0,0,0,0,1,1,1,-1,-1,0,1,1,0,1,1,1,1,1,1,-1,1,1,2,3,4,6,6,9,11,1,1,1
"481","ASS_HOS_ Centro de Referência em Álcool e Drogas (RADCAS)  Hospital Universitário","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,1,0,0,0,3,3,1,1,3,2,1,1,1,3,3,1,2,2,3,1,3,3,2,19,14,5,18,37,39,1,1,1,0,1,0,0,0,1,1,-1,-1,1,0,1,1,1,1,1,-1,0,0,1,-1,1,1,2,4,4,5,2,6,8,1,1,1
"482","ASS_HOS_ Hospital Ana Nery","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,0,1,1,0,0,0,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,28,21,7,24,52,54,1,1,0,1,1,0,0,0,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,2,5,7,7,8,13,15,1,1,1
"483","ASS_HOS_ Casa de Saúde Esperança","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,2,3,1,2,1,2,1,1,1,1,2,2,3,2,3,2,1,1,1,15,12,3,16,31,32,1,1,1,0,0,0,0,0,0,1,-1,0,-1,0,1,1,1,-1,0,0,1,0,1,0,-1,-1,1,2,2,3,0,2,3,1,1,1
"484","CAPS_CO_ CAPS HU","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,1,1,1,0,0,3,3,3,3,2,2,1,1,1,2,2,2,3,3,3,2,3,3,4,21,17,4,21,42,46,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,4,7,7,4,5,12,16,1,1,1
"485","CRAS_AS_ CRAS Sudeste Costa Carvalho","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,1,0,0,0,0,3,3,2,2,3,2,2,1,2,3,3,3,3,3,3,2,3,3,2,23,17,6,23,46,48,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,2,4,5,6,7,11,13,1,1,1
"486","CRAS_AS_ CRAS Oeste São Pedro","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,0,0,0,0,0,0,2,3,3,3,3,2,2,1,1,3,3,3,3,3,3,3,3,3,0,23,18,5,24,47,47,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,6,6,5,8,14,14,1,1,1
"487","CRE_SOC_ CREAS Idoso e Mulher","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,1,1,0,0,0,2,3,3,3,3,3,1,1,1,3,3,3,3,3,3,2,3,3,3,23,18,5,23,46,49,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,3,8,8,5,7,15,18,1,1,1
"488","CRE_SOC_ CREAS Infância e Juventude","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,1,0,0,0,0,3,3,3,3,3,3,1,2,1,3,2,2,2,3,3,2,3,3,2,25,19,6,20,45,47,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,2,8,9,6,4,12,14,1,1,1
"489","URG_EME_ Serviço de Atendimento Móvel de Urgência (SAMU)","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,1,3,1,1,1,3,1,2,1,2,1,2,3,3,3,2,3,3,1,16,11,5,20,36,37,1,1,1,0,0,0,0,0,-1,1,-1,-1,-1,1,1,0,1,0,-1,0,1,1,1,0,1,1,1,0,1,5,4,4,5,1,1,1
"490","AMB_SAM_ Centro de Atenção à Saúde Mental (CASM)","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,1,1,3,3,3,2,2,3,3,3,3,4,24,19,5,22,46,50,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,4,9,9,5,6,15,19,1,1,1
"491","CON_RUA_ Equipe de Consultório na Rua (UAPS de referência Vila Ideal)","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,1,0,0,0,2,3,2,2,3,1,1,1,1,2,2,2,3,2,3,2,3,3,2,18,14,4,20,38,40,1,1,1,0,1,0,0,0,0,1,0,0,1,-1,1,1,1,0,0,0,1,0,1,0,1,1,2,4,4,4,4,8,10,1,1,1
"492","CON_RUA_ Equipe de Consultório na Rua (Associação Casa Viva)","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,1,0,0,0,2,3,2,2,3,1,1,1,1,2,2,2,3,2,3,2,3,3,2,18,14,4,20,38,40,1,1,1,0,1,0,0,0,0,1,0,0,1,-1,1,1,1,0,0,0,1,0,1,0,1,1,2,4,4,4,4,8,10,1,1,1
"493","UAP_RUR_ Igrejinha","ASS_HOS_ Serviço de Controle e Prevenção e Tratamento do Tabagismo (SECOPTT)",1,1,1,1,0,1,0,1,3,3,3,3,3,1,3,3,1,3,3,3,3,3,3,3,3,3,4,26,19,7,24,50,54,1,1,1,1,0,1,0,1,1,1,1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,4,3,5,7,8,11,15,1,1,1
"494","UAP_RUR_ Monte Verde","ASS_HOS_ Serviço de Controle e Prevenção e Tratamento do Tabagismo (SECOPTT)",1,1,0,0,0,0,0,1,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,1,28,21,7,24,52,53,1,1,0,0,0,0,0,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,5,7,7,8,13,14,1,1,1
"495","UAP_RUR_ Pirapetinga","ASS_HOS_ Serviço de Controle e Prevenção e Tratamento do Tabagismo (SECOPTT)",1,1,0,0,0,0,0,1,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,1,28,21,7,24,52,53,1,1,0,0,0,0,0,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,5,7,7,8,13,14,1,1,1
"496","UAP_RUR_ Torreões","ASS_HOS_ Serviço de Controle e Prevenção e Tratamento do Tabagismo (SECOPTT)",1,1,0,0,0,0,0,1,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,1,28,21,7,24,52,53,1,1,0,0,0,0,0,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,5,7,7,8,13,14,1,1,1
"497","UAP_URB_ Progresso","ASS_HOS_ Serviço de Controle e Prevenção e Tratamento do Tabagismo (SECOPTT)",1,1,1,0,0,0,0,0,2,3,3,3,1,2,3,3,3,3,3,3,3,3,3,1,3,3,1,26,17,9,22,48,49,1,1,1,0,0,0,0,0,0,1,1,1,-1,0,-1,-1,-1,1,1,1,1,1,1,-1,1,1,1,-1,3,9,6,5,6,1,1,1
"498","UAP_URB_ Santa Cândida/São Sebastião","ASS_HOS_ Serviço de Controle e Prevenção e Tratamento do Tabagismo (SECOPTT)",1,1,1,0,0,0,0,0,1,3,3,1,1,2,3,1,3,3,3,2,3,3,3,1,3,3,1,21,14,7,21,42,43,1,1,1,0,0,0,0,0,-1,1,1,-1,-1,0,-1,1,-1,1,1,0,1,1,1,-1,1,1,1,-2,0,7,5,3,4,1,1,1
"499","UAP_URB_ São Benedito","ASS_HOS_ Serviço de Controle e Prevenção e Tratamento do Tabagismo (SECOPTT)",1,1,0,1,0,1,0,1,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,24,19,5,24,48,51,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,9,9,5,8,17,20,1,1,1
"500","UAP_URB_ Bairro de Lourdes","ASS_HOS_ Serviço de Controle e Prevenção e Tratamento do Tabagismo (SECOPTT)",1,1,1,1,0,1,0,1,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,4,24,19,5,24,48,52,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,9,9,5,8,17,21,1,1,1
"501","UAP_URB_ Vila Olavo Costa","ASS_HOS_ Serviço de Controle e Prevenção e Tratamento do Tabagismo (SECOPTT)",1,1,1,0,0,0,0,0,1,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,1,26,19,7,24,50,51,1,1,1,0,0,0,0,0,-1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,3,5,7,8,11,12,1,1,1
"502","UAP_URB_ São Pedro","ASS_HOS_ Serviço de Controle e Prevenção e Tratamento do Tabagismo (SECOPTT)",1,1,1,1,1,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,30,21,9,24,54,58,1,1,1,1,1,1,0,0,1,1,1,1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,4,3,7,9,8,11,15,1,1,1
